7.01894104e+02	1.71574997e+02	2.00962186e+00
7.01994080e+02	1.70619003e+02	2.01243091e+00
7.02094116e+02	1.69912994e+02	2.01451826e+00
7.02194214e+02	1.69828995e+02	2.01476717e+00
7.02294128e+02	1.70300995e+02	2.01336980e+00
7.02394104e+02	1.70891006e+02	2.01162958e+00
7.02494080e+02	1.71005005e+02	2.01129436e+00
7.02594116e+02	1.70182999e+02	2.01371861e+00
7.02694214e+02	1.68369995e+02	2.01911783e+00
7.02794128e+02	1.65897003e+02	2.02660084e+00
7.02894104e+02	1.63307999e+02	2.03458571e+00
7.02994080e+02	1.61151001e+02	2.04135990e+00
7.03094116e+02	1.59751999e+02	2.04581451e+00
7.03194214e+02	1.59076004e+02	2.04798460e+00
7.03294128e+02	1.58789001e+02	2.04890919e+00
7.03394104e+02	1.58552994e+02	2.04967141e+00
7.03494080e+02	1.58360001e+02	2.05029559e+00
7.03594116e+02	1.58438995e+02	2.05004001e+00
7.03694214e+02	1.59067993e+02	2.04801035e+00
7.03794128e+02	1.60417999e+02	2.04368782e+00
7.03894104e+02	1.62436005e+02	2.03731060e+00
7.03994080e+02	1.64834000e+02	2.02986026e+00
7.04094116e+02	1.67184006e+02	2.02268910e+00
7.04194214e+02	1.69104996e+02	2.01692033e+00
7.04294128e+02	1.70373001e+02	2.01315689e+00
7.04394104e+02	1.70923996e+02	2.01153255e+00
7.04494080e+02	1.70781998e+02	2.01195049e+00
7.04594116e+02	1.69998993e+02	2.01426339e+00
7.04694214e+02	1.68746994e+02	2.01798916e+00
7.04794128e+02	1.67337997e+02	2.02222371e+00
7.04894104e+02	1.66104004e+02	2.02596903e+00
7.04994080e+02	1.65276001e+02	2.02850175e+00
7.05094116e+02	1.64882004e+02	2.02971244e+00
7.05194214e+02	1.64776001e+02	2.03003883e+00
7.05294128e+02	1.64735992e+02	2.03016210e+00
7.05394104e+02	1.64565002e+02	2.03068924e+00
7.05494080e+02	1.64164993e+02	2.03192520e+00
7.05594116e+02	1.63554001e+02	2.03382015e+00
7.05694214e+02	1.62832001e+02	2.03607082e+00
7.05794128e+02	1.62113998e+02	2.03832150e+00
7.05894104e+02	1.61479004e+02	2.04032254e+00
7.05994080e+02	1.60947006e+02	2.04200649e+00
7.06094116e+02	1.60494003e+02	2.04344583e+00
7.06194214e+02	1.60095001e+02	2.04471779e+00
7.06294128e+02	1.59742996e+02	2.04584336e+00
7.06394104e+02	1.59468994e+02	2.04672170e+00
7.06494080e+02	1.59330994e+02	2.04716468e+00
7.06594116e+02	1.59376999e+02	2.04701686e+00
7.06694214e+02	1.59617004e+02	2.04624701e+00
7.06794128e+02	1.60020996e+02	2.04495430e+00
7.06894104e+02	1.60554993e+02	2.04325175e+00
7.06994080e+02	1.61214005e+02	2.04116035e+00
7.07094116e+02	1.62028000e+02	2.03859210e+00
7.07194214e+02	1.63035004e+02	2.03543687e+00
7.07294128e+02	1.64255005e+02	2.03164673e+00
7.07394104e+02	1.65639999e+02	2.02738643e+00
7.07494080e+02	1.67039001e+02	2.02312803e+00
7.07594116e+02	1.68222000e+02	2.01956177e+00
7.07694214e+02	1.68966995e+02	2.01733184e+00
7.07794128e+02	1.69139008e+02	2.01681876e+00
7.07894104e+02	1.68735001e+02	2.01802492e+00
7.07994080e+02	1.67871002e+02	2.02061653e+00
7.08094116e+02	1.66737000e+02	2.02404356e+00
7.08194214e+02	1.65542007e+02	2.02768636e+00
7.08294128e+02	1.64453995e+02	2.03103185e+00
7.08394104e+02	1.63559998e+02	2.03380156e+00
7.08494080e+02	1.62869003e+02	2.03595519e+00
7.08594116e+02	1.62272995e+02	2.03782201e+00
7.08694214e+02	1.61503998e+02	2.04024363e+00
7.08794128e+02	1.60250000e+02	2.04422331e+00
7.08894104e+02	1.58300003e+02	2.05048966e+00
7.08994080e+02	1.55675003e+02	2.05907941e+00
7.09094116e+02	1.52641998e+02	2.06923270e+00
7.09194214e+02	1.49658005e+02	2.07947087e+00
7.09294128e+02	1.47257004e+02	2.08789587e+00
7.09394104e+02	1.45817001e+02	2.09303164e+00
7.09494080e+02	1.45421997e+02	2.09445143e+00
7.09594116e+02	1.45841995e+02	2.09294200e+00
7.09694214e+02	1.46684006e+02	2.08993196e+00
7.09794128e+02	1.47606003e+02	2.08666062e+00
7.09894104e+02	1.48378006e+02	2.08394122e+00
7.09994080e+02	1.48873993e+02	2.08220315e+00
7.10094116e+02	1.49059006e+02	2.08155680e+00
7.10194214e+02	1.48886002e+02	2.08216119e+00
7.10294128e+02	1.48225998e+02	2.08447528e+00
7.10394104e+02	1.46904007e+02	2.08914900e+00
7.10494080e+02	1.44878006e+02	2.09641480e+00
7.10594116e+02	1.42348999e+02	2.10566473e+00
7.10694214e+02	1.39733002e+02	2.11545157e+00
7.10794128e+02	1.37563995e+02	2.12374139e+00
7.10894104e+02	1.36343002e+02	2.12848020e+00
7.10994080e+02	1.36391998e+02	2.12828898e+00
7.11094116e+02	1.37738998e+02	2.12306643e+00
7.11194214e+02	1.40188995e+02	2.11372924e+00
7.11294128e+02	1.43345001e+02	2.10199761e+00
7.11394104e+02	1.46699005e+02	2.08987856e+00
7.11494080e+02	1.49746994e+02	2.07916188e+00
7.11594116e+02	1.52182007e+02	2.07079458e+00
7.11694214e+02	1.54000000e+02	2.06465578e+00
7.11794128e+02	1.55466003e+02	2.05977130e+00
7.11894104e+02	1.56923004e+02	2.05497336e+00
7.11994080e+02	1.58598007e+02	2.04952598e+00
7.12094116e+02	1.60462006e+02	2.04354763e+00
7.12194214e+02	1.62272995e+02	2.03782201e+00
