# DEPTH(m)    AC_TDR_CORRECTED(us/ft)    RHO_TDR_CORRECTED(kg/m3)
1820.0941 132.486092 2162.997661
1820.1941 132.408335 2162.997661
1820.2942 127.546036 2183.493269
1820.3942 121.794232 2208.917862
1820.4941 116.207175 2234.818215
1820.5941 111.442700 2257.708467
1820.6941 107.646640 2276.218913
1820.7942 104.597908 2290.986750
1820.8942 102.609673 2299.810289
1820.9941 102.120441 2299.810289
1821.0941 101.579791 2299.810289
1821.1941 104.517427 2279.957127
1821.2942 109.705533 2248.943101
1821.3942 116.576117 2212.502952
1821.4941 124.019476 2177.001772
1821.5941 130.703366 2147.363732
1821.6941 135.721631 2126.148867
1821.7942 138.693312 2113.676454
1821.8942 138.428566 2113.676454
1821.9941 138.188625 2113.676454
1822.0941 137.318215 2116.152354
1822.1941 134.453242 2126.412890
1822.2942 130.963747 2139.518519
1822.3942 127.155824 2154.458269
1822.4941 123.192583 2170.708960
1822.5941 119.225874 2187.716973
1822.6941 115.582663 2204.021460
1822.7942 112.682991 2217.494724
1822.8942 110.833891 2226.348217
1822.9941 110.291351 2229.034077
1823.0941 110.264343 2229.314377
1823.1941 110.149893 2230.146480
1823.2942 110.219044 2230.195766
1823.3942 109.857768 2232.493577
1823.4941 108.857928 2238.117232
1823.5941 107.848620 2243.985230
1823.6941 108.025933 2243.985230
1823.7942 108.227907 2243.985230
1823.8942 108.930177 2241.092129
1823.9941 110.578112 2232.478714
1824.0941 112.536400 2222.538475
1824.1941 114.505194 2212.825144
1824.2942 116.367513 2203.872803
1824.3942 118.208388 2195.253501
1824.4941 120.193834 2186.210829
1824.5941 122.402815 2176.429887
1824.6941 124.758332 2166.292412
1824.7942 127.036406 2156.761772
1824.8942 128.901035 2149.178649
1824.9941 128.943174 2149.178649
1825.0941 128.997846 2149.178649
1825.1941 128.880087 2149.937132
1825.2942 126.615916 2159.664852
1825.3942 123.440300 2173.603354
1825.4941 119.621130 2190.952319
1825.5941 115.502495 2210.485120
1825.6941 111.455459 2230.629713
1825.7942 107.776042 2249.894915
1825.8942 104.599181 2267.390923
1825.9941 101.887704 2283.071875
1826.0941 99.579760 2297.071098
1826.1941 97.661448 2309.293119
1826.2942 96.210786 2319.112550
1826.3942 95.888680 2322.360059
1826.4941 96.118338 2322.360059
1826.5941 96.320760 2322.360059
1826.6941 97.729773 2314.966078
1826.7942 99.449091 2305.815324
1826.8942 101.352625 2295.730389
1826.9941 103.460238 2284.665058
1827.0941 105.768086 2272.716944
1827.1941 108.107229 2260.853172
1827.2942 110.153649 2250.745533
1827.3942 110.778286 2248.039458
1827.4941 110.866055 2248.039458
1827.5941 110.943060 2248.039458
1827.6941 108.860332 2259.199210
1827.7942 106.290855 2273.215577
1827.8942 104.079594 2285.616954
1827.9941 103.992521 2286.291718
1828.0941 104.015682 2286.291718
1828.1941 104.028084 2286.291718
1828.2942 105.619709 2277.503547
1828.3942 106.868551 2270.668541
1828.4941 106.848634 2270.668541
1828.5941 106.817951 2270.668541
1828.6941 105.553483 2277.311988
1828.7942 104.143211 2284.804100
1828.8942 103.032156 2290.671119
1828.9941 102.958395 2290.671119
1829.0941 102.873869 2290.671119
1829.1941 103.603530 2286.046234
1829.2942 104.756361 2279.077369
1829.3942 105.851181 2272.473246
1829.4941 106.773613 2267.305271
1829.5941 107.484379 2263.610899
1829.6941 107.996547 2260.974560
1829.7942 108.356112 2259.136121
1829.8942 108.578066 2258.007271
1829.9941 108.693407 2257.420335
1830.0941 108.785144 2256.938778
1830.1941 108.939274 2256.112955
1830.2942 109.209792 2254.663583
1830.3942 109.610699 2252.524126
1830.4941 110.099012 2249.925819
1830.5941 110.579720 2247.362915
1830.6941 110.584812 2247.224656
1830.7942 110.559283 2247.224656
1830.8942 110.530144 2247.224656
1830.9941 109.553427 2252.083994
1831.0941 108.026107 2259.867440
1831.1941 106.071161 2270.064972
1831.2942 103.894585 2281.699649
1831.3942 101.764399 2293.355270
1831.4941 99.921654 2303.625240
1831.5941 98.559304 2311.268684
1831.6941 98.501321 2311.268684
1831.7942 98.439698 2311.268684
1831.8942 98.466465 2310.726915
1831.9941 99.828691 2302.380899
1832.0941 101.795313 2290.744371
1832.1941 104.216292 2276.885377
1832.2942 106.838170 2262.269634
1832.3942 109.183446 2248.516725
1832.4941 111.087662 2237.180038
1832.5941 112.316364 2229.560400
1832.6941 112.035413 2229.560400
1832.7942 111.779852 2229.560400
1832.8942 110.628820 2234.116569
1832.9941 108.469514 2243.944567
1833.0941 105.786695 2256.855082
1833.1941 102.759287 2272.143109
1833.2942 99.661332 2288.501414
1833.3942 97.003906 2303.057635
1833.4941 96.927079 2303.057635
1833.5941 96.875739 2303.057635
1833.6941 98.416873 2294.075598
1833.7942 102.752525 2270.102672
1833.8942 107.965706 2242.990047
1833.9941 112.779357 2219.463011
1834.0941 114.419496 2212.001179
1834.1941 114.521173 2212.001179
1834.2942 114.648431 2212.001179
1834.3942 111.189218 2229.427531
1834.4941 107.369348 2249.544825
1834.5941 104.262966 2266.909339
1834.6941 102.425186 2278.100630
1834.7942 102.074050 2281.434533
1834.8942 102.354443 2281.434533
1834.9941 102.660052 2281.434533
1835.0941 103.138149 2280.623572
1835.1941 103.609785 2279.808548
1835.2942 104.256217 2277.432387
1835.3942 105.297331 2272.792788
1835.4941 106.575482 2266.850513
1835.5941 107.790866 2261.238560
1835.6941 108.107553 2260.331046
1835.7942 108.237520 2260.331046
1835.8942 108.352693 2260.331046
1835.9941 107.248979 2266.722194
1836.0941 105.885496 2274.535256
1836.1941 104.589280 2282.031261
1836.2942 103.579307 2287.963392
1836.3942 103.262541 2289.972994
1836.4941 103.288961 2289.972994
1836.5941 103.300612 2289.972994
1836.6941 103.885493 2286.676947
1836.7942 104.582580 2282.700746
1836.8942 105.330874 2278.396723
1836.9941 106.060427 2274.154709
1837.0941 106.676212 2270.485230
1837.1941 107.099190 2267.797993
1837.2942 107.007337 2267.797993
1837.3942 106.900691 2267.797993
1837.4941 106.527378 2269.150372
1837.5941 105.725297 2272.744030
1837.6941 104.935373 2276.218913
1837.7942 104.769580 2276.218913
1837.8942 104.588994 2276.218913
1837.9941 104.621815 2274.976001
1838.0941 105.317541 2270.307381
1838.1941 106.246393 2264.929524
1838.2942 107.111465 2259.988564
1838.3942 107.787511 2256.107733
1838.4941 108.267589 2253.296690
1838.5941 108.585633 2251.360007
1838.6941 108.784618 2250.064910
1838.7942 108.911550 2249.164154
1838.8942 108.991455 2248.526994
1838.9941 109.039372 2248.075363
1839.0941 109.083256 2247.665183
1839.1941 109.172090 2247.045495
1839.2942 109.355881 2245.961818
1839.3942 109.644645 2244.366625
1839.4941 109.968401 2242.619956
1839.5941 109.952124 2242.619956
1839.6941 109.939807 2242.619956
1839.7942 109.572457 2244.442943
1839.8942 108.633080 2249.225863
1839.9941 107.442676 2255.387687
1840.0941 106.282238 2261.497429
1840.1941 105.441770 2266.001072
1840.2942 105.453279 2266.001072
1840.3942 105.468762 2266.001072
1840.4941 106.066196 2262.926516
1840.5941 107.001598 2258.117407
1840.6941 107.882979 2253.660097
1840.7942 108.171347 2252.327308
1840.8942 108.194719 2252.327308
1840.9941 108.165558 2252.327308
1841.0941 107.301209 2256.656365
1841.1941 106.144931 2262.592659
1841.2942 104.874732 2269.241749
1841.3942 103.663626 2275.689715
1841.4941 102.627627 2281.285473
1841.5941 101.857714 2285.488806
1841.6941 101.849883 2285.488806
1841.7942 101.846141 2285.488806
1841.8942 102.033492 2284.448236
1841.9941 103.053930 2278.835733
1842.0941 104.451454 2271.272913
1842.1941 106.045070 2262.815203
1842.2942 107.630785 2254.575103
1842.3942 109.023593 2247.490970
1842.4941 110.136467 2241.951524
1842.5941 110.956428 2237.966748
1842.6941 111.509490 2235.366364
1842.7942 111.836663 2233.922691
1842.8942 111.974928 2233.440847
1842.9941 112.020239 2233.440847
1843.0941 112.089636 2233.341562
1843.1941 112.153145 2233.291928
1843.2942 112.219775 2233.247262
1843.3942 112.382497 2232.746316
1843.4941 112.561244 2232.186518
1843.5941 112.631078 2232.186518
1843.6941 112.720392 2232.186518
1843.7942 112.842775 2232.949603
1843.8942 112.873920 2234.340379
1843.9941 112.734110 2236.464682
1844.0941 112.390666 2239.499033
1844.1941 111.821704 2243.573688
1844.2942 111.021186 2248.747843
1844.3942 110.014991 2254.923918
1844.4941 108.845965 2261.915103
1844.5941 107.619304 2269.193370
1844.6941 106.435065 2276.224372
1844.7942 105.291206 2283.005382
1844.8942 104.124672 2289.877366
1844.9941 102.916430 2296.951131
1845.0941 101.796553 2303.480377
1845.1941 101.787035 2303.480377
1845.2942 101.752838 2303.480377
1845.3942 102.089963 2301.191792
1845.4941 104.399505 2287.599464
1845.5941 107.622411 2269.327768
1845.6941 111.068616 2250.482443
1845.7942 113.899079 2235.331461
1845.8942 114.947865 2229.235678
1845.9941 114.741190 2229.235678
1846.0941 114.509880 2229.235678
1846.1941 112.956807 2235.660648
1846.2942 112.675930 2235.660648
1846.3942 112.370377 2235.660648
1846.4941 112.394819 2233.917721
1846.5941 114.639638 2221.449731
1846.6941 117.824325 2205.054148
1846.7942 121.463959 2187.309758
1846.8942 124.994675 2170.825227
1846.9941 127.859667 2157.813660
1847.0941 128.306703 2155.205350
1847.1941 128.150705 2155.205350
1847.2942 128.017712 2155.205350
1847.3942 124.757800 2168.492922
1847.4941 120.314050 2187.569258
1847.5941 115.373343 2209.957374
1847.6941 110.727660 2232.191469
1847.7942 106.998039 2250.957148
1847.8942 104.431500 2264.434590
1847.9941 102.905007 2272.781952
1848.0941 102.340558 2276.131580
1848.1941 102.415189 2276.131580
1848.2942 102.512941 2276.131580
1848.3942 103.913774 2269.198746
1848.4941 106.556538 2255.961544
1848.5941 110.489346 2236.719677
1848.6941 115.241293 2214.468176
1848.7942 119.822417 2194.161751
1848.8942 121.246623 2188.797255
1848.9941 121.505644 2188.797255
1849.0941 121.787454 2188.797255
1849.1941 117.328160 2209.924411
1849.2942 111.605457 2237.726078
1849.3942 106.307753 2265.099950
1849.4941 103.673049 2279.357607
1849.5941 103.673344 2279.357607
1849.6941 103.673640 2279.357607
1849.7942 107.407936 2259.283342
1849.8942 111.890232 2236.309755
1849.9941 115.802527 2217.178692
1850.0941 116.068822 2215.907266
1850.1941 116.069117 2215.907266
1850.2942 116.069413 2215.907266
1850.3942 112.697708 2232.300402
1850.4941 109.228002 2249.822816
1850.5941 108.907297 2251.478868
1850.6941 108.907592 2251.478868
1850.7942 108.907886 2251.478868
1850.8942 112.981181 2230.906082
1850.9941 117.755475 2207.941727
1851.0941 121.686769 2189.889209
1851.1941 121.687063 2189.889209
1851.2942 121.687358 2189.889209
1851.3942 120.072652 2197.216367
1851.4941 116.497945 2213.883394
1851.5941 113.414239 2228.783431
1851.6941 112.943532 2231.103593
1851.7942 112.944066 2231.103593
1851.8942 113.012935 2231.103593
1851.9941 114.562740 2224.086656
1852.0941 114.919649 2222.892285
1852.1941 115.023716 2222.892285
1852.2942 115.120928 2222.892285
1852.3942 114.860233 2224.597426
1852.4941 114.943550 2224.597426
1852.5941 115.019972 2224.597426
1852.6941 116.396533 2218.280991
1852.7942 117.770222 2212.034297
1852.8942 117.826005 2212.034297
1852.9941 117.874834 2212.034297
1853.0941 117.109768 2215.869084
1853.1941 115.871824 2221.986512
1853.2942 115.899991 2221.986512
1853.3942 115.921252 2221.986512
1853.4941 116.794593 2217.849330
1853.5941 118.565039 2209.477295
1853.6941 118.565590 2209.477295
1853.7942 118.559235 2209.477295
1853.8942 118.385972 2210.230593
1853.9941 115.265826 2225.084420
1854.0941 111.393784 2244.224200
1854.1941 107.919830 2262.068523
1854.2942 107.878952 2262.068523
1854.3942 107.831168 2262.068523
1854.4941 108.925546 2256.139065
1854.5941 113.291150 2234.191160
1854.6941 118.387774 2209.839659
1854.7942 123.186566 2188.057355
1854.8942 126.848494 2172.158066
1854.9941 128.240521 2166.356347
1855.0941 128.272697 2166.356347
1855.1941 128.297035 2166.356347
1855.2942 125.964521 2176.486605
1855.3942 122.757143 2190.749408
1855.4941 119.075903 2207.669920
1855.5941 115.379812 2225.298866
1855.6941 112.109863 2241.455907
1855.7942 109.505042 2254.700021
1855.8942 107.532358 2264.924200
1855.9941 105.907851 2273.448822
1856.0941 104.282493 2282.097613
1856.1941 102.390258 2292.375854
1856.2942 100.172131 2304.733505
1856.3942 97.866140 2317.909536
1856.4941 95.945366 2329.058642
1856.5941 95.859742 2329.058642
1856.6941 95.766219 2329.058642
1856.7942 96.230787 2325.606124
1856.8942 98.221490 2313.016087
1856.9941 100.551449 2298.765409
1857.0941 102.806557 2285.316141
1857.1941 104.704748 2274.143841
1857.2942 106.167754 2265.430331
1857.3942 107.316798 2258.442726
1857.4941 108.239928 2252.788411
1857.5941 108.896065 2248.629701
1857.6941 109.055140 2247.101795
1857.7942 108.927172 2247.101795
1857.8942 108.810230 2247.101795
1857.9941 108.264417 2249.359594
1858.0941 107.670611 2251.933930
1858.1941 107.112771 2254.392994
1858.2942 106.594916 2256.713879
1858.3942 106.067086 2259.157150
1858.4941 105.468330 2262.047358
1858.5941 104.844582 2265.147893
1858.6941 104.322827 2267.781918
1858.7942 104.305083 2267.781918
1858.8942 104.298366 2267.781918
1858.9941 104.455667 2266.962823
1859.0941 105.060976 2263.818009
1859.1941 105.786306 2260.120257
1859.2942 106.518675 2256.473413
1859.3942 107.183070 2253.265554
1859.4941 107.740428 2250.688775
1859.5941 108.205794 2248.655381
1859.6941 108.639209 2246.851059
1859.7942 109.108690 2244.926590
1859.8942 109.638197 2242.761872
1859.9941 110.227613 2240.360417
1860.0941 110.837634 2237.851411
1860.1941 111.331050 2235.525951
1860.2942 111.585467 2234.325455
1860.3942 111.598878 2234.325455
1860.4941 111.612272 2234.325455
1860.5941 111.165660 2236.619662
1860.6941 110.543051 2239.811156
1860.7942 109.904443 2243.106715
1860.8942 109.416830 2245.655591
1860.9941 109.168199 2246.994320
1861.0941 109.112563 2247.347550
1861.1941 109.101929 2247.470478
1861.2942 109.017297 2247.972783
1861.3942 108.935659 2248.460248
1861.4941 108.949004 2248.460248
1861.5941 108.962344 2248.460248
1861.6941 109.574685 2245.395462
1861.7942 110.618029 2240.173895
1861.8942 111.905367 2233.798455
1861.9941 113.135687 2227.792060
1862.0941 113.803002 2224.597426
1862.1941 113.816320 2224.597426
1862.2942 113.829638 2224.597426
1862.3942 112.874952 2229.334054
1862.4941 111.608248 2235.675617
1862.5941 110.304539 2242.295743
1862.6941 109.165832 2248.167706
1862.7942 108.316126 2252.617385
1862.8942 107.992453 2254.320171
1862.9941 107.987325 2254.320171
1863.0941 107.983654 2254.320171
1863.1941 108.729454 2250.446345
1863.2942 109.891727 2244.488740
1863.3942 111.328474 2237.240119
1863.4941 112.805692 2229.914911
1863.5941 114.069382 2223.751326
1863.6941 114.839547 2220.050386
1863.7942 114.846188 2220.050386
1863.8942 114.854303 2220.050386
1863.9941 114.051883 2223.979711
1864.0941 113.084934 2228.758866
1864.1941 112.692463 2230.753071
1864.2942 112.706473 2230.753071
1864.3942 112.721956 2230.753071
1864.4941 113.834896 2225.376872
1864.5941 115.215309 2218.785127
1864.6941 116.456202 2212.957880
1864.7942 116.712580 2211.845082
1864.8942 116.735432 2211.845082
1864.9941 116.759733 2211.845082
1865.0941 115.567506 2217.643241
1865.1941 113.937764 2225.654880
1865.2942 112.152510 2234.594165
1865.3942 110.556730 2242.761872
1865.4941 109.429393 2248.675927
1865.5941 109.517909 2248.675927
1865.6941 109.663928 2248.675927
1865.7942 109.890392 2248.203621
1865.8942 110.854132 2243.908990
1865.9941 111.891042 2239.227361
1866.0941 112.849248 2234.927791
1866.1941 113.645794 2231.409908
1866.2942 114.221661 2228.945597
1866.3942 114.507805 2227.855795
1866.4941 114.560177 2227.855795
1866.5941 114.600845 2227.855795
1866.6941 114.442824 2228.773605
1866.7942 114.279094 2229.663770
1866.8942 114.284642 2229.663770
1866.9941 114.278476 2229.663770
1867.0941 114.524606 2228.366001
1867.1941 114.896018 2226.401971
1867.2942 115.275692 2224.349264
1867.3942 115.222642 2224.349264
1867.4941 115.157938 2224.349264
1867.5941 114.667531 2226.367763
1867.6941 113.775375 2230.314073
1867.7942 112.909453 2234.106624
1867.8942 112.797807 2234.106624
1867.9941 112.674565 2234.106624
1868.0941 113.127619 2231.192501
1868.1941 114.133387 2225.537803
1868.2942 115.208021 2219.910694
1868.3942 116.011973 2215.873857
1868.4941 115.975096 2215.873857
1868.5941 115.939349 2215.873857
1868.6941 115.655716 2217.063827
1868.7942 114.918199 2220.445616
1868.8942 114.102815 2224.237394
1868.9941 113.336594 2227.826377
1869.0941 112.719505 2230.713593
1869.1941 112.329532 2232.498531
1869.2942 112.301677 2232.498531
1869.3942 112.274956 2232.498531
1869.4941 112.542393 2231.049269
1869.5941 112.887960 2229.225842
1869.6941 113.201647 2227.571510
1869.7942 113.358456 2226.695291
1869.8942 113.337397 2226.695291
1869.9941 113.317491 2226.695291
1870.0941 113.101716 2227.659717
1870.1941 112.846063 2228.827652
1870.2942 112.611535 2229.900134
1870.3942 112.522139 2230.264775
1870.4941 112.507890 2230.264775
1870.5941 112.494772 2230.264775
1870.6941 112.744779 2228.975089
1870.7942 113.140914 2226.979017
1870.8942 113.601153 2224.641234
1870.9941 113.775278 2222.717768
1871.0941 113.488121 2222.717768
1871.1941 113.226470 2222.717768
1871.2942 112.469367 2225.250119
1871.3942 111.477942 2229.073407
1871.4941 110.408373 2233.445811
1871.5941 109.418439 2237.590758
1871.6941 108.593075 2241.071928
1871.7942 107.907324 2244.000480
1871.8942 107.272251 2246.820366
1871.9941 106.589905 2250.033997
1872.0941 105.795195 2253.987414
1872.1941 104.892119 2258.678991
1872.2942 104.015719 2263.414497
1872.3942 104.061998 2263.414497
1872.4941 104.133876 2263.414497
1872.5941 105.581389 2256.306208
1872.6941 108.963601 2239.594660
1872.7942 113.972553 2215.778416
1872.8942 120.051184 2188.469751
1872.9941 126.155285 2162.765091
1873.0941 130.994022 2143.692039
1873.1941 131.245521 2143.692039
1873.2942 131.522825 2143.692039
1873.3942 129.579807 2152.872943
1873.4941 124.037132 2177.836937
1873.5941 117.612117 2208.490537
1873.6941 111.801202 2237.901553
1873.7942 108.597640 2255.403328
1873.8942 108.799822 2255.403328
1873.9941 108.984567 2255.403328
1874.0941 112.581085 2237.871467
1874.1941 116.448449 2219.612189
1874.2942 116.581632 2219.612189
1874.3942 116.697558 2219.612189
1874.4941 116.669135 2220.223859
1874.5941 112.273483 2242.341321
